,tollgate_id,vehicle_model_0-2_count_lag_1,vehicle_model_3-5_count_lag_1,vehicle_model_6-7_count_lag_1,has_etc_0_count_lag_1,has_etc_1_count_lag_1,volume_lag_1,vehicle_model_0-2_count_lag_2,vehicle_model_3-5_count_lag_2,vehicle_model_6-7_count_lag_2,has_etc_0_count_lag_2,has_etc_1_count_lag_2,volume_lag_2,vehicle_model_0-2_count_mean,vehicle_model_3-5_count_mean,vehicle_model_6-7_count_mean,has_etc_0_count_mean,has_etc_1_count_mean,volume_mean,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,other_tollgate_1_has_etc_0_count_lag_1,other_tollgate_1_has_etc_1_count_lag_1,other_tollgate_1_volume_mean,other_tollgate_2_has_etc_0_count_lag_1,other_tollgate_2_has_etc_1_count_lag_1,other_tollgate_2_volume_mean,Month,Day,Day_of_week,Is_weekend,Hour,Minute,target_1,target_2,target_3,target_4,target_5,target_6
2016-09-19 04:00:00,3,8,1,0,9,0,9,10,0,0,10,0,10,11.333333333333334,0.6666666666666666,0.0,11.666666666666666,0.3333333333333333,12.0,1008.0,1012.9666666666666,14.0,5.066666666666666,25.2,63.333333333333336,0.0,7,2,7.5,0,0,0.0,9,19,0,False,4,0,11,8,10,9,14,27
2016-09-19 04:20:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1007.9,1012.8555555555555,13.666666666666666,5.2555555555555555,25.466666666666665,62.111111111111114,0.0,10,1,12.0,10,0,8.0,9,19,0,False,4,20,0,0,14,12,21,30
2016-09-19 04:20:00,1,8,2,0,10,0,10,6,3,0,7,2,9,5.5,2.5,0.0,7.333333333333333,0.6666666666666666,8.0,1007.9,1012.8555555555555,13.666666666666666,5.2555555555555555,25.466666666666665,62.111111111111114,0.0,0,0,0.0,10,1,12.0,9,19,0,False,4,20,13,12,2,8,13,8
2016-09-19 04:20:00,3,9,2,0,10,1,11,8,1,0,9,0,9,11.0,1.0,0.0,11.5,0.5,12.0,1007.9,1012.8555555555555,13.666666666666666,5.2555555555555555,25.466666666666665,62.111111111111114,0.0,10,0,8.0,0,0,0.0,9,19,0,False,4,20,8,10,9,14,27,39
2016-09-19 04:40:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1007.8,1012.7444444444444,13.333333333333334,5.444444444444445,25.733333333333334,60.888888888888886,0.0,8,0,11.0,13,0,8.5,9,19,0,False,4,40,0,14,12,21,30,36
2016-09-19 04:40:00,1,11,2,0,13,0,13,8,2,0,10,0,10,6.0,2.5,0.0,8.0,0.5,8.5,1007.8,1012.7444444444444,13.333333333333334,5.444444444444445,25.733333333333334,60.888888888888886,0.0,0,0,0.0,8,0,11.0,9,19,0,False,4,40,12,2,8,13,8,13
2016-09-19 04:40:00,3,6,2,0,8,0,8,9,2,0,10,1,11,10.0,1.0,0.0,10.5,0.5,11.0,1007.8,1012.7444444444444,13.333333333333334,5.444444444444445,25.733333333333334,60.888888888888886,0.0,13,0,8.5,0,0,0.0,9,19,0,False,4,40,10,9,14,27,39,58
2016-09-19 05:00:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1007.6999999999999,1012.6333333333333,13.0,5.633333333333334,26.0,59.666666666666664,0.0,9,1,9.666666666666666,12,0,9.5,9,19,0,False,5,0,14,12,21,30,36,37
2016-09-19 05:00:00,3,9,1,0,9,1,10,6,2,0,8,0,8,8.5,1.1666666666666667,0.0,9.333333333333334,0.3333333333333333,9.666666666666666,1007.6999999999999,1012.6333333333333,13.0,5.633333333333334,26.0,59.666666666666664,0.0,12,0,9.5,0,0,0.0,9,19,0,False,5,0,9,14,27,39,58,71
2016-09-19 05:00:00,1,10,2,0,12,0,12,11,2,0,13,0,13,7.5,2.0,0.0,9.0,0.5,9.5,1007.6999999999999,1012.6333333333333,13.0,5.633333333333334,26.0,59.666666666666664,0.0,0,0,0.0,9,1,9.666666666666666,9,19,0,False,5,0,2,8,13,8,13,32
2016-09-19 05:20:00,3,9,0,0,7,2,9,9,1,0,9,1,10,8.5,1.0,0.0,8.833333333333334,0.6666666666666666,9.5,1007.6,1012.5222222222221,12.666666666666668,5.822222222222223,26.266666666666666,58.44444444444444,0.0,2,0,8.333333333333334,13,1,2.3333333333333335,9,19,0,False,5,20,14,27,39,58,71,127
2016-09-19 05:20:00,2,14,0,0,13,1,14,0,0,0,0,0,0,2.3333333333333335,0.0,0.0,2.1666666666666665,0.16666666666666666,2.3333333333333335,1007.6,1012.5222222222221,12.666666666666668,5.822222222222223,26.266666666666666,58.44444444444444,0.0,7,2,9.5,2,0,8.333333333333334,9,19,0,False,5,20,12,21,30,36,37,84
2016-09-19 05:20:00,1,2,0,0,2,0,2,10,2,0,12,0,12,6.666666666666667,1.6666666666666667,0.0,7.833333333333333,0.5,8.333333333333334,1007.6,1012.5222222222221,12.666666666666668,5.822222222222223,26.266666666666666,58.44444444444444,0.0,13,1,2.3333333333333335,7,2,9.5,9,19,0,False,5,20,8,13,8,13,32,39
2016-09-19 05:40:00,3,14,0,0,13,1,14,9,0,0,7,2,9,9.166666666666666,1.0,0.0,9.333333333333334,0.8333333333333334,10.166666666666666,1007.5,1012.411111111111,12.333333333333334,6.011111111111111,26.533333333333335,57.22222222222222,0.0,6,2,9.0,12,0,4.333333333333333,9,19,0,False,5,40,27,39,58,71,127,123
2016-09-19 05:40:00,2,12,0,0,12,0,12,14,0,0,13,1,14,4.333333333333333,0.0,0.0,4.166666666666667,0.16666666666666666,4.333333333333333,1007.5,1012.411111111111,12.333333333333334,6.011111111111111,26.533333333333335,57.22222222222222,0.0,13,1,10.166666666666666,6,2,9.0,9,19,0,False,5,40,21,30,36,37,84,80
2016-09-19 05:40:00,1,8,0,0,6,2,8,2,0,0,2,0,2,7.5,1.5,0.0,8.333333333333334,0.6666666666666666,9.0,1007.5,1012.411111111111,12.333333333333334,6.011111111111111,26.533333333333335,57.22222222222222,0.0,12,0,4.333333333333333,13,1,10.166666666666666,9,19,0,False,5,40,13,8,13,32,39,31
2016-09-19 06:00:00,3,27,0,0,24,3,27,14,0,0,13,1,14,12.333333333333334,0.8333333333333334,0.0,11.833333333333334,1.3333333333333333,13.166666666666666,1007.4,1012.3,12.0,6.2,26.8,56.0,0.0,11,2,9.666666666666666,16,5,7.833333333333333,9,19,0,False,6,0,39,58,71,127,123,153
2016-09-19 06:00:00,2,21,0,0,16,5,21,12,0,0,12,0,12,7.833333333333333,0.0,0.0,6.833333333333333,1.0,7.833333333333333,1007.4,1012.3,12.0,6.2,26.8,56.0,0.0,24,3,13.166666666666666,11,2,9.666666666666666,9,19,0,False,6,0,30,36,37,84,80,97
2016-09-19 06:00:00,1,13,0,0,11,2,13,8,0,0,6,2,8,8.666666666666666,1.0,0.0,9.0,0.6666666666666666,9.666666666666666,1007.4,1012.3,12.0,6.2,26.8,56.0,0.0,16,5,7.833333333333333,24,3,13.166666666666666,9,19,0,False,6,0,8,13,32,39,31,43
2016-09-19 06:20:00,2,30,0,0,25,5,30,21,0,0,16,5,21,12.833333333333334,0.0,0.0,11.0,1.8333333333333333,12.833333333333334,1007.5,1012.411111111111,49.666666666666664,6.1000000000000005,26.46666666666667,57.77777777777778,0.011111111111111112,33,6,17.833333333333332,6,2,9.333333333333334,9,19,0,False,6,20,36,37,84,80,97,129
2016-09-19 06:20:00,1,7,1,0,6,2,8,13,0,0,11,2,13,8.5,0.8333333333333334,0.0,8.333333333333334,1.0,9.333333333333334,1007.5,1012.411111111111,49.666666666666664,6.1000000000000005,26.46666666666667,57.77777777777778,0.011111111111111112,25,5,12.833333333333334,33,6,17.833333333333332,9,19,0,False,6,20,13,32,39,31,43,46
2016-09-19 06:20:00,3,39,0,0,33,6,39,27,0,0,24,3,27,17.333333333333332,0.5,0.0,15.666666666666666,2.1666666666666665,17.833333333333332,1007.5,1012.411111111111,49.666666666666664,6.1000000000000005,26.46666666666667,57.77777777777778,0.011111111111111112,6,2,9.333333333333334,25,5,12.833333333333334,9,19,0,False,6,20,58,71,127,123,153,161
2016-09-19 06:40:00,1,13,0,0,8,5,13,7,1,0,6,2,8,8.833333333333334,0.5,0.0,7.5,1.8333333333333333,9.333333333333334,1007.6,1012.5222222222221,87.33333333333333,6.0,26.133333333333333,59.55555555555556,0.022222222222222223,32,4,18.833333333333332,41,17,26.166666666666668,9,19,0,False,6,40,32,39,31,43,46,56
2016-09-19 06:40:00,3,56,2,0,41,17,58,39,0,0,33,6,39,25.666666666666668,0.5,0.0,21.166666666666668,5.0,26.166666666666668,1007.6,1012.5222222222221,87.33333333333333,6.0,26.133333333333333,59.55555555555556,0.022222222222222223,8,5,9.333333333333334,32,4,18.833333333333332,9,19,0,False,6,40,71,127,123,153,161,167
2016-09-19 06:40:00,2,36,0,0,32,4,36,30,0,0,25,5,30,18.833333333333332,0.0,0.0,16.333333333333332,2.5,18.833333333333332,1007.6,1012.5222222222221,87.33333333333333,6.0,26.133333333333333,59.55555555555556,0.022222222222222223,41,17,26.166666666666668,8,5,9.333333333333334,9,19,0,False,6,40,37,84,80,97,129,122
2016-09-19 07:00:00,1,30,2,0,23,9,32,13,0,0,8,5,13,12.166666666666666,0.5,0.0,9.333333333333334,3.3333333333333335,12.666666666666666,1007.6999999999999,1012.6333333333333,125.0,5.9,25.8,61.333333333333336,0.03333333333333333,27,10,25.0,46,25,36.333333333333336,9,19,0,False,7,0,39,31,43,46,56,41
2016-09-19 07:00:00,3,68,3,0,46,25,71,56,2,0,41,17,58,35.5,0.8333333333333334,0.0,27.333333333333332,9.0,36.333333333333336,1007.6999999999999,1012.6333333333333,125.0,5.9,25.8,61.333333333333336,0.03333333333333333,23,9,12.666666666666666,27,10,25.0,9,19,0,False,7,0,127,123,153,161,167,138
2016-09-19 07:00:00,2,37,0,0,27,10,37,36,0,0,32,4,36,25.0,0.0,0.0,20.833333333333332,4.166666666666667,25.0,1007.6999999999999,1012.6333333333333,125.0,5.9,25.8,61.333333333333336,0.03333333333333333,46,25,36.333333333333336,23,9,12.666666666666666,9,19,0,False,7,0,84,80,97,129,122,98
2016-09-19 07:20:00,1,37,2,0,29,10,39,30,2,0,23,9,32,18.0,0.8333333333333334,0.0,13.833333333333334,5.0,18.833333333333332,1007.8,1012.7444444444444,162.66666666666666,5.8,25.46666666666667,63.111111111111114,0.044444444444444446,50,34,36.666666666666664,80,47,56.0,9,19,0,False,7,20,31,43,46,56,41,50
2016-09-19 07:20:00,3,121,6,0,80,47,127,68,3,0,46,25,71,54.166666666666664,1.8333333333333333,0.0,39.5,16.5,56.0,1007.8,1012.7444444444444,162.66666666666666,5.8,25.46666666666667,63.111111111111114,0.044444444444444446,29,10,18.833333333333332,50,34,36.666666666666664,9,19,0,False,7,20,123,153,161,167,138,174
2016-09-19 07:20:00,2,83,1,0,50,34,84,37,0,0,27,10,37,36.5,0.16666666666666666,0.0,27.0,9.666666666666666,36.666666666666664,1007.8,1012.7444444444444,162.66666666666666,5.8,25.46666666666667,63.111111111111114,0.044444444444444446,80,47,56.0,29,10,18.833333333333332,9,19,0,False,7,20,80,97,129,122,98,89
2016-09-19 07:40:00,3,120,3,0,80,43,123,121,6,0,80,47,127,71.83333333333333,2.3333333333333335,0.0,50.666666666666664,23.5,74.16666666666667,1007.9,1012.8555555555555,200.33333333333331,5.7,25.133333333333333,64.88888888888889,0.05555555555555556,20,11,22.666666666666668,44,36,48.0,9,19,0,False,7,40,153,161,167,138,174,144
2016-09-19 07:40:00,2,80,0,0,44,36,80,83,1,0,50,34,84,47.833333333333336,0.16666666666666666,0.0,32.333333333333336,15.666666666666666,48.0,1007.9,1012.8555555555555,200.33333333333331,5.7,25.133333333333333,64.88888888888889,0.05555555555555556,80,43,74.16666666666667,20,11,22.666666666666668,9,19,0,False,7,40,97,129,122,98,89,78
2016-09-19 07:40:00,1,31,0,0,20,11,31,37,2,0,29,10,39,21.833333333333332,0.8333333333333334,0.0,16.166666666666668,6.5,22.666666666666668,1007.9,1012.8555555555555,200.33333333333331,5.7,25.133333333333333,64.88888888888889,0.05555555555555556,44,36,48.0,80,43,74.16666666666667,9,19,0,False,7,40,43,46,56,41,50,49
2016-09-19 08:00:00,2,97,0,0,61,36,97,80,0,0,44,36,80,60.5,0.16666666666666666,0.0,39.833333333333336,20.833333333333332,60.666666666666664,1008.0,1012.9666666666666,238.0,5.6,24.8,66.66666666666667,0.06666666666666667,96,57,95.16666666666667,27,16,27.666666666666668,9,19,0,False,8,0,129,122,98,89,78,59
2016-09-19 08:00:00,1,42,1,0,27,16,43,31,0,0,20,11,31,26.666666666666668,1.0,0.0,18.833333333333332,8.833333333333334,27.666666666666668,1008.0,1012.9666666666666,238.0,5.6,24.8,66.66666666666667,0.06666666666666667,61,36,60.666666666666664,96,57,95.16666666666667,9,19,0,False,8,0,46,56,41,50,49,44
2016-09-19 08:00:00,3,151,2,0,96,57,153,120,3,0,80,43,123,92.5,2.6666666666666665,0.0,62.666666666666664,32.5,95.16666666666667,1008.0,1012.9666666666666,238.0,5.6,24.8,66.66666666666667,0.06666666666666667,27,16,27.666666666666668,61,36,60.666666666666664,9,19,0,False,8,0,161,167,138,174,144,148
2016-09-19 08:20:00,2,129,0,0,86,43,129,97,0,0,61,36,97,77.0,0.16666666666666666,0.0,50.0,27.166666666666668,77.16666666666667,1008.0999999999999,1013.0777777777778,275.66666666666663,5.5,24.46666666666667,68.44444444444444,0.07777777777777778,104,57,115.5,29,17,34.0,9,19,0,False,8,20,122,98,89,78,59,71
2016-09-19 08:20:00,1,45,1,0,29,17,46,42,1,0,27,16,43,33.0,1.0,0.0,22.666666666666668,11.333333333333334,34.0,1008.0999999999999,1013.0777777777778,275.66666666666663,5.5,24.46666666666667,68.44444444444444,0.07777777777777778,86,43,77.16666666666667,104,57,115.5,9,19,0,False,8,20,56,41,50,49,44,44
2016-09-19 08:20:00,3,160,1,0,104,57,161,151,2,0,96,57,153,112.66666666666667,2.8333333333333335,0.0,74.5,41.0,115.5,1008.0999999999999,1013.0777777777778,275.66666666666663,5.5,24.46666666666667,68.44444444444444,0.07777777777777778,29,17,34.0,86,43,77.16666666666667,9,19,0,False,8,20,167,138,174,144,148,104
2016-09-19 08:40:00,2,119,3,0,81,41,122,129,0,0,86,43,129,90.83333333333333,0.6666666666666666,0.0,58.166666666666664,33.333333333333336,91.5,1008.1999999999999,1013.1888888888889,313.3333333333333,5.4,24.133333333333333,70.22222222222223,0.08888888888888889,125,42,133.66666666666666,39,17,41.166666666666664,9,19,0,False,8,40,98,89,78,59,71,88
2016-09-19 08:40:00,1,53,3,0,39,17,56,45,1,0,29,17,46,39.666666666666664,1.5,0.0,27.833333333333332,13.333333333333334,41.166666666666664,1008.1999999999999,1013.1888888888889,313.3333333333333,5.4,24.133333333333333,70.22222222222223,0.08888888888888889,81,41,91.5,125,42,133.66666666666666,9,19,0,False,8,40,41,50,49,44,44,44
2016-09-19 08:40:00,3,167,0,0,125,42,167,160,1,0,104,57,161,131.16666666666666,2.5,0.0,88.5,45.166666666666664,133.66666666666666,1008.1999999999999,1013.1888888888889,313.3333333333333,5.4,24.133333333333333,70.22222222222223,0.08888888888888889,39,17,41.166666666666664,81,41,91.5,9,19,0,False,8,40,138,174,144,148,104,111
2016-09-19 09:00:00,1,40,1,0,32,9,41,53,3,0,39,17,56,41.333333333333336,1.3333333333333333,0.0,29.333333333333332,13.333333333333334,42.666666666666664,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,68,30,101.66666666666667,94,44,144.83333333333334,9,19,0,False,9,0,50,49,44,44,44,44
2016-09-19 09:00:00,3,134,4,0,94,44,138,167,0,0,125,42,167,142.16666666666666,2.6666666666666665,0.0,96.5,48.333333333333336,144.83333333333334,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,32,9,42.666666666666664,68,30,101.66666666666667,9,19,0,False,9,0,174,144,148,104,111,122
2016-09-19 09:00:00,2,98,0,0,68,30,98,119,3,0,81,41,122,101.0,0.6666666666666666,0.0,65.0,36.666666666666664,101.66666666666667,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,94,44,144.83333333333334,32,9,42.666666666666664,9,19,0,False,9,0,89,78,59,71,88,65
2016-09-19 09:20:00,3,172,2,0,134,40,174,134,4,0,94,44,138,150.66666666666666,2.0,0.0,105.5,47.166666666666664,152.66666666666666,1008.5333333333333,1013.5333333333333,345.55555555555554,4.966666666666667,23.46666666666667,74.22222222222223,0.2111111111111111,32,18,44.5,74,15,102.5,9,19,0,False,9,20,144,148,104,111,122,111
2016-09-19 09:20:00,2,88,1,0,74,15,89,98,0,0,68,30,98,101.83333333333333,0.6666666666666666,0.0,69.0,33.5,102.5,1008.5333333333333,1013.5333333333333,345.55555555555554,4.966666666666667,23.46666666666667,74.22222222222223,0.2111111111111111,134,40,152.66666666666666,32,18,44.5,9,19,0,False,9,20,78,59,71,88,65,50
2016-09-19 09:20:00,1,50,0,0,32,18,50,40,1,0,32,9,41,43.5,1.0,0.0,29.833333333333332,14.666666666666666,44.5,1008.5333333333333,1013.5333333333333,345.55555555555554,4.966666666666667,23.46666666666667,74.22222222222223,0.2111111111111111,74,15,102.5,134,40,152.66666666666666,9,19,0,False,9,20,49,44,44,44,44,39
2016-09-19 09:40:00,3,144,0,0,121,23,144,172,2,0,134,40,174,154.66666666666666,1.5,0.0,112.33333333333333,43.833333333333336,156.16666666666666,1008.7666666666667,1013.7666666666667,340.1111111111111,4.633333333333333,23.133333333333333,76.44444444444444,0.3222222222222222,39,10,47.5,60,18,102.16666666666667,9,19,0,False,9,40,148,104,111,122,111,82
2016-09-19 09:40:00,2,78,0,0,60,18,78,88,1,0,74,15,89,101.5,0.6666666666666666,0.0,71.66666666666667,30.5,102.16666666666667,1008.7666666666667,1013.7666666666667,340.1111111111111,4.633333333333333,23.133333333333333,76.44444444444444,0.3222222222222222,121,23,156.16666666666666,39,10,47.5,9,19,0,False,9,40,59,71,88,65,50,61
2016-09-19 09:40:00,1,48,1,0,39,10,49,50,0,0,32,18,50,46.333333333333336,1.1666666666666667,0.0,33.0,14.5,47.5,1008.7666666666667,1013.7666666666667,340.1111111111111,4.633333333333333,23.133333333333333,76.44444444444444,0.3222222222222222,60,18,102.16666666666667,121,23,156.16666666666666,9,19,0,False,9,40,44,44,44,44,39,30
2016-09-19 10:00:00,3,146,2,0,120,28,148,144,0,0,121,23,144,153.83333333333334,1.5,0.0,116.33333333333333,39.0,155.33333333333334,1009.0,1014.0,334.6666666666667,4.3,22.8,78.66666666666667,0.43333333333333335,41,3,47.666666666666664,47,12,95.83333333333333,9,19,0,False,10,0,104,111,122,111,82,91
2016-09-19 10:00:00,2,59,0,0,47,12,59,78,0,0,60,18,78,95.16666666666667,0.6666666666666666,0.0,69.33333333333333,26.5,95.83333333333333,1009.0,1014.0,334.6666666666667,4.3,22.8,78.66666666666667,0.43333333333333335,120,28,155.33333333333334,41,3,47.666666666666664,9,19,0,False,10,0,71,88,65,50,61,46
2016-09-19 10:00:00,1,44,0,0,41,3,44,48,1,0,39,10,49,46.666666666666664,1.0,0.0,35.333333333333336,12.333333333333334,47.666666666666664,1009.0,1014.0,334.6666666666667,4.3,22.8,78.66666666666667,0.43333333333333335,47,12,95.83333333333333,120,28,155.33333333333334,9,19,0,False,10,0,44,44,44,39,30,34
2016-09-19 10:20:00,3,102,2,0,80,24,104,146,2,0,120,28,148,144.16666666666666,1.6666666666666667,0.0,112.33333333333333,33.5,145.83333333333334,1009.2333333333333,1014.2333333333333,329.22222222222223,3.966666666666667,22.46666666666667,80.88888888888889,0.5444444444444444,37,7,47.333333333333336,53,18,86.16666666666667,9,19,0,False,10,20,111,122,111,82,91,104
2016-09-19 10:20:00,1,44,0,0,37,7,44,44,0,0,41,3,44,46.5,0.8333333333333334,0.0,36.666666666666664,10.666666666666666,47.333333333333336,1009.2333333333333,1014.2333333333333,329.22222222222223,3.966666666666667,22.46666666666667,80.88888888888889,0.5444444444444444,53,18,86.16666666666667,80,24,145.83333333333334,9,19,0,False,10,20,44,44,39,30,34,45
